# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-18 16:24:10 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14076500 DESCHUTES RIVER NEAR CULVER, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14076500
#            TS   parameter     statistic     Description
#        113391       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        113392       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        113393       00010     00003     Temperature, water, degrees Celsius (Mean)
#        113394       00060     00003     Discharge, cubic feet per second (Mean)
#        218322       00011     00001     Temperature, water, degrees Fahrenheit (Maximum)
#        218323       00011     00002     Temperature, water, degrees Fahrenheit (Minimum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	113394_00060_00003	113394_00060_00003_cd	218322_00011_00001	218322_00011_00001_cd	218323_00011_00002	218323_00011_00002_cd
USGS	14076500	1953-10-04	767	A	53.0	A	52.0	A
USGS	14076500	1953-10-05	778	A	53.0	A	52.0	A
USGS	14076500	1953-10-06	778	A	54.0	A	52.0	A
USGS	14076500	1953-10-07	750	A	54.0	A	53.0	A
USGS	14076500	1953-10-08	730	A	55.0	A	54.0	A
USGS	14076500	1953-10-09	691	A	54.0	A	54.0	A
USGS	14076500	1953-10-10	687	A	54.0	A	54.0	A
USGS	14076500	1953-10-11	695	A	54.0	A	52.0	A
USGS	14076500	1953-10-12	695	A	53.0	A	51.0	A
USGS	14076500	1953-10-13	824	A	53.0	A	51.0	A
USGS	14076500	1953-10-14	908	A	53.0	A	52.0	A
USGS	14076500	1953-10-15	740	A	53.0	A	52.0	A
USGS	14076500	1953-10-16	691	A	52.0	A	51.0	A
USGS	14076500	1953-10-17	695	A	52.0	A	51.0	A
USGS	14076500	1953-10-18	842	A	52.0	A	51.0	A
USGS	14076500	1953-10-19	812	A	51.0	A	50.0	A
USGS	14076500	1953-10-20	789	A	50.0	A	50.0	A
USGS	14076500	1953-10-21	750	A	50.0	A	49.0	A
USGS	14076500	1953-10-22	740	A	50.0	A	48.0	A
USGS	14076500	1953-10-23	745	A	49.0	A	48.0	A
USGS	14076500	1953-10-24	750	A	49.0	A	48.0	A
USGS	14076500	1953-10-25	735	A	49.0	A	48.0	A
USGS	14076500	1953-10-26	687	A	50.0	A	49.0	A
USGS	14076500	1953-10-27	675	A	50.0	A	50.0	A
USGS	14076500	1953-10-28	683	A	51.0	A	50.0	A
USGS	14076500	1953-10-29	679	A	51.0	A	50.0	A
USGS	14076500	1953-10-30	671	A	51.0	A	50.0	A
USGS	14076500	1953-10-31	644	A	51.0	A	50.0	A
USGS	14076500	1953-11-01	781	A	51.0	A	50.0	A
USGS	14076500	1953-11-02	1170	A	50.0	A	48.0	A
USGS	14076500	1953-11-03	1150	A	48.0	A	47.0	A
USGS	14076500	1953-11-04	1100	A	48.0	A	47.0	A
USGS	14076500	1953-11-05	1070	A	47.0	A	47.0	A
USGS	14076500	1953-11-06	1080	A	48.0	A	47.0	A
USGS	14076500	1953-11-07	1100	A	48.0	A	48.0	A
USGS	14076500	1953-11-08	1270	A	48.0	A	47.0	A
USGS	14076500	1953-11-09	1300	A	47.0	A	47.0	A
USGS	14076500	1953-11-10	1300	A	48.0	A	47.0	A
USGS	14076500	1953-11-11	1450	A	48.0	A	47.0	A
USGS	14076500	1953-11-12	1660	A	48.0	A	47.0	A
USGS	14076500	1953-11-13	1680	A	48.0	A	48.0	A
USGS	14076500	1953-11-14	1690	A	49.0	A	48.0	A
USGS	14076500	1953-11-15	1700	A	49.0	A	48.0	A
USGS	14076500	1953-11-16	1710	A	49.0	A	48.0	A
USGS	14076500	1953-11-17	1480	A	48.0	A	46.0	A
USGS	14076500	1953-11-18	1320	A	46.0	A	45.0	A
USGS	14076500	1953-11-19	1290	A	45.0	A	45.0	A
USGS	14076500	1953-11-20	1290	A	45.0	A	44.0	A
USGS	14076500	1953-11-21	1320	A	45.0	A	44.0	A
USGS	14076500	1953-11-22	1480	A	45.0	A	45.0	A
USGS	14076500	1953-11-23	2120	A	45.0	A	45.0	A
USGS	14076500	1953-11-24	2000	A	46.0	A	45.0	A
USGS	14076500	1953-11-25	1850	A	47.0	A	46.0	A
USGS	14076500	1953-11-26	1710	A	47.0	A	47.0	A
USGS	14076500	1953-11-27	1790	A	47.0	A	47.0	A
USGS	14076500	1953-11-28	1970	A	47.0	A	46.0	A
USGS	14076500	1953-11-29	1640	A	46.0	A	46.0	A
USGS	14076500	1953-11-30	1550	A	46.0	A	46.0	A
USGS	14076500	1953-12-01	1450	A	46.0	A	45.0	A
USGS	14076500	1953-12-02	1550	A	45.0	A	45.0	A
USGS	14076500	1953-12-03	1630	A	45.0	A	45.0	A
USGS	14076500	1953-12-04	1740	A	45.0	A	44.0	A
USGS	14076500	1953-12-05	1790	A	44.0	A	44.0	A
USGS	14076500	1953-12-06	1780	A	44.0	A	43.0	A
USGS	14076500	1953-12-07	1720	A	43.0	A	42.0	A
USGS	14076500	1953-12-08	1720	A	42.0	A	42.0	A
USGS	14076500	1953-12-09	1740	A	42.0	A	42.0	A
USGS	14076500	1953-12-10	1780	A	43.0	A	42.0	A
USGS	14076500	1953-12-11	1740	A	42.0	A	42.0	A
USGS	14076500	1953-12-12	1720	A	43.0	A	42.0	A
USGS	14076500	1953-12-13	1790	A	43.0	A	42.0	A
USGS	14076500	1953-12-14	1780	A	44.0	A	42.0	A
USGS	14076500	1953-12-15	1740	A	44.0	A	43.0	A
USGS	14076500	1953-12-16	1660	A	43.0	A	43.0	A
USGS	14076500	1953-12-17	1600	A	43.0	A	43.0	A
USGS	14076500	1953-12-18	1510	A	44.0	A	43.0	A
USGS	14076500	1953-12-19	1630	A	45.0	A	44.0	A
USGS	14076500	1953-12-20	1760	A	45.0	A	44.0	A
USGS	14076500	1953-12-21	1440	A	44.0	A	43.0	A
USGS	14076500	1953-12-22	1370	A	43.0	A	42.0	A
USGS	14076500	1953-12-23	1430	A	42.0	A	41.0	A
USGS	14076500	1953-12-24	1590	A	41.0	A	40.0	A
USGS	14076500	1953-12-25	1930	A	40.0	A	39.0	A
USGS	14076500	1953-12-26	1950	A	40.0	A	39.0	A
USGS	14076500	1953-12-27	1930	A	40.0	A	40.0	A
USGS	14076500	1953-12-28	1890	A	42.0	A	40.0	A
USGS	14076500	1953-12-29	1850	A	42.0	A	40.0	A
USGS	14076500	1953-12-30	1820	A	41.0	A	39.0	A
USGS	14076500	1953-12-31	1800	A	41.0	A	40.0	A
USGS	14076500	1954-01-01	1800	A	42.0	A	41.0	A
USGS	14076500	1954-01-02	1800	A	42.0	A	41.0	A
USGS	14076500	1954-01-03	1750	A	41.0	A	40.0	A
USGS	14076500	1954-01-04	1720	A	42.0	A	41.0	A
USGS	14076500	1954-01-05	1700	A	43.0	A	42.0	A
USGS	14076500	1954-01-06	1730	A	43.0	A	42.0	A
USGS	14076500	1954-01-07	1750	A	43.0	A	43.0	A
USGS	14076500	1954-01-08	1730	A	43.0	A	41.0	A
USGS	14076500	1954-01-09	1780	A	42.0	A	41.0	A
USGS	14076500	1954-01-10	1780	A	42.0	A	41.0	A
USGS	14076500	1954-01-11	1830	A	42.0	A	40.0	A
USGS	14076500	1954-01-12	1830	A	40.0	A	40.0	A
USGS	14076500	1954-01-13	1830	A	40.0	A	40.0	A
USGS	14076500	1954-01-14	1760	A	40.0	A	40.0	A
USGS	14076500	1954-01-15	1790	A	41.0	A	40.0	A
USGS	14076500	1954-01-16	1830	A	41.0	A	39.0	A
USGS	14076500	1954-01-17	1810	A	39.0	A	38.0	A
USGS	14076500	1954-01-18	1850	A	39.0	A	38.0	A
USGS	14076500	1954-01-19	1840	A	39.0	A	39.0	A
USGS	14076500	1954-01-20	1830	A	39.0	A	38.0	A
USGS	14076500	1954-01-21	1860	A	38.0	A	38.0	A
USGS	14076500	1954-01-22	1940	A	41.0	A	38.0	A
USGS	14076500	1954-01-23	1700	A	41.0	A	40.0	A
USGS	14076500	1954-01-24	1550	A	40.0	A	40.0	A
USGS	14076500	1954-01-25	1710	A	40.0	A	38.0	A
USGS	14076500	1954-01-26	1950	A	38.0	A	38.0	A
USGS	14076500	1954-01-27	2050	A	40.0	A	38.0	A
USGS	14076500	1954-01-28	1820	A	41.0	A	39.0	A
USGS	14076500	1954-01-29	1740	A	41.0	A	41.0	A
USGS	14076500	1954-01-30	1660	A	43.0	A	41.0	A
USGS	14076500	1954-01-31	1680	A	43.0	A	42.0	A
USGS	14076500	1954-02-01	1990	A	43.0	A	42.0	A
USGS	14076500	1954-02-02	1990	A	42.0	A	41.0	A
USGS	14076500	1954-02-03	2020	A	42.0	A	41.0	A
USGS	14076500	1954-02-04	2030	A	42.0	A	41.0	A
USGS	14076500	1954-02-05	2040	A	42.0	A	41.0	A
USGS	14076500	1954-02-06	2030	A	42.0	A	41.0	A
USGS	14076500	1954-02-07	1990	A	42.0	A	42.0	A
USGS	14076500	1954-02-08	2010	A	43.0	A	41.0	A
USGS	14076500	1954-02-09	2010	A	43.0	A	41.0	A
USGS	14076500	1954-02-10	1990	A	43.0	A	42.0	A
USGS	14076500	1954-02-11	1870	A	42.0	A	42.0	A
USGS	14076500	1954-02-12	1880	A	45.0	A	42.0	A
USGS	14076500	1954-02-13	1970	A	45.0	A	43.0	A
USGS	14076500	1954-02-14	1950	A	44.0	A	41.0	A
USGS	14076500	1954-02-15	1970	A	43.0	A	42.0	A
USGS	14076500	1954-02-16	1990	A	43.0	A	42.0	A
USGS	14076500	1954-02-17	1980	A	43.0	A	43.0	A
USGS	14076500	1954-02-18	1950	A	43.0	A	42.0	A
USGS	14076500	1954-02-19	1940	A	43.0	A	42.0	A
USGS	14076500	1954-02-20	1930	A	45.0	A	43.0	A
USGS	14076500	1954-02-21	1950	A	46.0	A	44.0	A
USGS	14076500	1954-02-22	1950	A	46.0	A	43.0	A
USGS	14076500	1954-02-23	1950	A	46.0	A	44.0	A
USGS	14076500	1954-02-24	1930	A	47.0	A	46.0	A
USGS	14076500	1954-02-25	1890	A	47.0	A	46.0	A
USGS	14076500	1954-02-26	1930	A	47.0	A	46.0	A
USGS	14076500	1954-02-27	1890	A	46.0	A	44.0	A
USGS	14076500	1954-02-28	1510	A	48.0	A	45.0	A
USGS	14076500	1954-03-01	1500	A	46.0	A	44.0	A
USGS	14076500	1954-03-02	1490	A	44.0	A	43.0	A
USGS	14076500	1954-03-03	1490	A	44.0	A	43.0	A
USGS	14076500	1954-03-04	1750	A	44.0	A	42.0	A
USGS	14076500	1954-03-05	1930	A	45.0	A	43.0	A
USGS	14076500	1954-03-06	1960	A	46.0	A	45.0	A
USGS	14076500	1954-03-07	2000	A	46.0	A	45.0	A
USGS	14076500	1954-03-08	2040	A	49.0	A	46.0	A
USGS	14076500	1954-03-09	2200	A	49.0	A	49.0	A
USGS	14076500	1954-03-10	2250	A	49.0	A	46.0	A
USGS	14076500	1954-03-11	2250	A	46.0	A	43.0	A
USGS	14076500	1954-03-12	2250	A	43.0	A	41.0	A
USGS	14076500	1954-03-13	2240	A	43.0	A	41.0	A
USGS	14076500	1954-03-14	2230	A	44.0	A	43.0	A
USGS	14076500	1954-03-15	2220	A	44.0	A	44.0	A
USGS	14076500	1954-03-16	2200	A	45.0	A	44.0	A
USGS	14076500	1954-03-17	2190	A	45.0	A	44.0	A
USGS	14076500	1954-03-18	2170	A	45.0	A	43.0	A
USGS	14076500	1954-03-19	2190	A	45.0	A	44.0	A
USGS	14076500	1954-03-20	2140	A	46.0	A	44.0	A
USGS	14076500	1954-03-21	2110	A	46.0	A	44.0	A
USGS	14076500	1954-03-22	1970	A	47.0	A	45.0	A
USGS	14076500	1954-03-23	1810	A	48.0	A	46.0	A
USGS	14076500	1954-03-24	1670	A	48.0	A	47.0	A
USGS	14076500	1954-03-25	1640	A	48.0	A	46.0	A
USGS	14076500	1954-03-26	1700	A	48.0	A	47.0	A
USGS	14076500	1954-03-27	1710	A	49.0	A	47.0	A
USGS	14076500	1954-03-28	1720	A	49.0	A	46.0	A
USGS	14076500	1954-03-29	1720	A	46.0	A	44.0	A
USGS	14076500	1954-03-30	1720	A	46.0	A	44.0	A
USGS	14076500	1954-03-31	1910	A	46.0	A	44.0	A
USGS	14076500	1954-04-01	1900	A	47.0	A	46.0	A
USGS	14076500	1954-04-02	1600	A	48.0	A	47.0	A
USGS	14076500	1954-04-03	1490	A	51.0	A	48.0	A
USGS	14076500	1954-04-04	1190	A	51.0	A	50.0	A
USGS	14076500	1954-04-05	1220	A	51.0	A	50.0	A
USGS	14076500	1954-04-06	1290	A	51.0	A	49.0	A
USGS	14076500	1954-04-07	1440	A	50.0	A	48.0	A
USGS	14076500	1954-04-08	1400	A	50.0	A	50.0	A
USGS	14076500	1954-04-09	1330	A	50.0	A	49.0	A
USGS	14076500	1954-04-10	1250	A	50.0	A	48.0	A
USGS	14076500	1954-04-11	1190	A	52.0	A	49.0	A
USGS	14076500	1954-04-12	1120	A	53.0	A	51.0	A
USGS	14076500	1954-04-13	1030	A	55.0	A	52.0	A
USGS	14076500	1954-04-14	992	A	55.0	A	52.0	A
USGS	14076500	1954-04-15	878	A	54.0	A	52.0	A
USGS	14076500	1954-04-16	784	A	56.0	A	53.0	A
USGS	14076500	1954-04-17	745	A	57.0	A	56.0	A
USGS	14076500	1954-04-18	750	A	57.0	A	56.0	A
USGS	14076500	1954-04-19	830	A	57.0	A	55.0	A
USGS	14076500	1954-04-20	830	A	56.0	A	54.0	A
USGS	14076500	1954-04-21	830	A	56.0	A	54.0	A
USGS	14076500	1954-04-22	860	A	56.0	A	55.0	A
USGS	14076500	1954-04-23	836	A	56.0	A	55.0	A
USGS	14076500	1954-04-24	789	A	56.0	A	54.0	A
USGS	14076500	1954-04-25	818	A	56.0	A	54.0	A
USGS	14076500	1954-04-26	884	A	56.0	A	55.0	A
USGS	14076500	1954-04-27	836	A	55.0	A	54.0	A
USGS	14076500	1954-04-28	800	A	54.0	A	53.0	A
USGS	14076500	1954-04-29	830	A	54.0	A	52.0	A
USGS	14076500	1954-04-30	812	A	53.0	A	52.0	A
USGS	14076500	1954-05-01	854	A	52.0	A	50.0	A
USGS	14076500	1954-05-02	848	A	53.0	A	51.0	A
USGS	14076500	1954-05-03	800	A	56.0	A	53.0	A
USGS	14076500	1954-05-04	740	A	58.0	A	56.0	A
USGS	14076500	1954-05-05	687	A	57.0	A	55.0	A
USGS	14076500	1954-05-06	638	A	57.0	A	55.0	A
USGS	14076500	1954-05-07	616	A	58.0	A	56.0	A
USGS	14076500	1954-05-08	579	A	58.0	A	57.0	A
USGS	14076500	1954-05-09	602	A	58.0	A	56.0	A
USGS	14076500	1954-05-10	613	A	58.0	A	55.0	A
USGS	14076500	1954-05-11	624	A	58.0	A	57.0	A
USGS	14076500	1954-05-12	616	A	57.0	A	55.0	A
USGS	14076500	1954-05-13	620	A	57.0	A	55.0	A
USGS	14076500	1954-05-14	638	A	58.0	A	56.0	A
USGS	14076500	1954-05-15	687	A	59.0	A	57.0	A
USGS	14076500	1954-05-16	745	A	60.0	A	58.0	A
USGS	14076500	1954-05-17	800	A	61.0	A	59.0	A
USGS	14076500	1954-05-18	767	A	62.0	A	59.0	A
USGS	14076500	1954-05-19	800	A	61.0	A	59.0	A
USGS	14076500	1954-05-20	762	A	60.0	A	58.0	A
USGS	14076500	1954-05-21	745	A	59.0	A	56.0	A
USGS	14076500	1954-05-22	695	A	58.0	A	55.0	A
USGS	14076500	1954-05-23	671	A	58.0	A	56.0	A
USGS	14076500	1954-05-24	683	A	58.0	A	58.0	A
USGS	14076500	1954-05-25	715	A	58.0	A	58.0	A
USGS	14076500	1954-05-26	750	A	57.0	A	55.0	A
USGS	14076500	1954-05-27	848	A	57.0	A	54.0	A
USGS	14076500	1954-05-28	890	A	57.0	A	56.0	A
USGS	14076500	1954-05-29	932	A	56.0	A	55.0	A
USGS	14076500	1954-05-30	1050	A	57.0	A	54.0	A
USGS	14076500	1954-05-31	1060	A	58.0	A	57.0	A
USGS	14076500	1954-06-01	938	A	58.0	A	54.0	A
USGS	14076500	1954-06-02	902	A	58.0	A	56.0	A
USGS	14076500	1954-06-03	854	A	58.0	A	57.0	A
USGS	14076500	1954-06-04	830	A	57.0	A	56.0	A
USGS	14076500	1954-06-05	800	A	56.0	A	55.0	A
USGS	14076500	1954-06-06	824	A	56.0	A	54.0	A
USGS	14076500	1954-06-07	872	A	57.0	A	54.0	A
USGS	14076500	1954-06-08	848	A	57.0	A	56.0	A
USGS	14076500	1954-06-09	968	A	56.0	A	55.0	A
USGS	14076500	1954-06-10	1130	A	57.0	A	54.0	A
USGS	14076500	1954-06-11	1120	A	57.0	A	55.0	A
USGS	14076500	1954-06-12	1140	A	58.0	A	56.0	A
USGS	14076500	1954-06-13	1230	A	58.0	A	56.0	A
USGS	14076500	1954-06-14	1190	A	57.0	A	55.0	A
USGS	14076500	1954-06-15	1220	A	57.0	A	55.0	A
USGS	14076500	1954-06-16	1450	A	57.0	A	54.0	A
USGS	14076500	1954-06-17	1260	A	56.0	A	53.0	A
USGS	14076500	1954-06-18	1120	A	58.0	A	55.0	A
USGS	14076500	1954-06-19	932	A	58.0	A	57.0	A
USGS	14076500	1954-06-20	950	A	60.0	A	58.0	A
USGS	14076500	1954-06-21	968	A	61.0	A	58.0	A
USGS	14076500	1954-06-22	720	A	61.0	A	59.0	A
USGS	14076500	1954-06-23	710	A	61.0	A	58.0	A
USGS	14076500	1954-06-24	667	A	60.0	A	58.0	A
USGS	14076500	1954-06-25	630	A	60.0	A	58.0	A
USGS	14076500	1954-06-26	627	A	60.0	A	59.0	A
USGS	14076500	1954-06-27	627	A	60.0	A	58.0	A
USGS	14076500	1954-06-28	599	A	59.0	A	56.0	A
USGS	14076500	1954-06-29	541	A	60.0	A	56.0	A
USGS	14076500	1954-06-30	527	A	58.0	A	57.0	A
USGS	14076500	1954-07-01	638	A	60.0	A	56.0	A
USGS	14076500	1954-07-02	745	A	60.0	A	57.0	A
USGS	14076500	1954-07-03	806	A	61.0	A	58.0	A
USGS	14076500	1954-07-04	848	A	63.0	A	60.0	A
USGS	14076500	1954-07-05	872	A	63.0	A	60.0	A
USGS	14076500	1954-07-06	860	A	62.0	A	61.0	A
USGS	14076500	1954-07-07	756	A	62.0	A	59.0	A
USGS	14076500	1954-07-08	710	A	59.0	A	58.0	A
USGS	14076500	1954-07-09	695	A	59.0	A	58.0	A
USGS	14076500	1954-07-10	794	A	59.0	A	58.0	A
USGS	14076500	1954-07-11	896	A	60.0	A	57.0	A
USGS	14076500	1954-07-12	830	A	61.0	A	59.0	A
USGS	14076500	1954-07-13	794	A	62.0	A	60.0	A
USGS	14076500	1954-07-14	720	A	63.0	A	60.0	A
USGS	14076500	1954-07-15	700	A	62.0	A	60.0	A
USGS	14076500	1954-07-16	655	A	62.0	A	59.0	A
USGS	14076500	1954-07-17	634	A	61.0	A	59.0	A
USGS	14076500	1954-07-18	602	A	61.0	A	59.0	A
USGS	14076500	1954-07-19	592	A	61.0	A	59.0	A
USGS	14076500	1954-07-20	576	A	60.0	A	57.0	A
USGS	14076500	1954-07-21	564	A	57.0	A	56.0	A
USGS	14076500	1954-07-22	552	A	58.0	A	55.0	A
USGS	14076500	1954-07-23	535	A	59.0	A	55.0	A
USGS	14076500	1954-07-24	533	A	59.0	A	56.0	A
USGS	14076500	1954-07-25	552	A	60.0	A	56.0	A
USGS	14076500	1954-07-26	552	A	60.0	A	57.0	A
USGS	14076500	1954-07-27	544	A	59.0	A	57.0	A
USGS	14076500	1954-07-28	535	A	59.0	A	56.0	A
USGS	14076500	1954-07-29	530	A	59.0	A	56.0	A
USGS	14076500	1954-07-30	527	A	59.0	A	56.0	A
USGS	14076500	1954-07-31	530	A	59.0	A	56.0	A
USGS	14076500	1954-08-01	547	A	60.0	A	57.0	A
USGS	14076500	1954-08-02	547	A	60.0	A	58.0	A
USGS	14076500	1954-08-03	544	A	59.0	A	57.0	A
USGS	14076500	1954-08-04	552	A	59.0	A	56.0	A
USGS	14076500	1954-08-05	576	A	59.0	A	57.0	A
USGS	14076500	1954-08-06	613	A	60.0	A	57.0	A
USGS	14076500	1954-08-07	610	A	60.0	A	58.0	A
USGS	14076500	1954-08-08	599	A	60.0	A	58.0	A
USGS	14076500	1954-08-09	573	A	59.0	A	57.0	A
USGS	14076500	1954-08-10	564	A	59.0	A	56.0	A
USGS	14076500	1954-08-11	561	A	59.0	A	57.0	A
USGS	14076500	1954-08-12	558	A	59.0	A	56.0	A
USGS	14076500	1954-08-13	558	A	58.0	A	57.0	A
USGS	14076500	1954-08-14	585	A	58.0	A	57.0	A
USGS	14076500	1954-08-15	638	A	57.0	A	56.0	A
USGS	14076500	1954-08-16	644	A	57.0	A	55.0	A
USGS	14076500	1954-08-17	687	A	58.0	A	56.0	A
USGS	14076500	1954-08-18	700	A	59.0	A	57.0	A
USGS	14076500	1954-08-19	679	A	59.0	A	58.0	A
USGS	14076500	1954-08-20	745	A	58.0	A	58.0	A
USGS	14076500	1954-08-21	824	A	58.0	A	57.0	A
USGS	14076500	1954-08-22	836	A	59.0	A	57.0	A
USGS	14076500	1954-08-23	778	A	59.0	A	58.0	A
USGS	14076500	1954-08-24	778	A	58.0	A	56.0	A
USGS	14076500	1954-08-25	794	A	57.0	A	56.0	A
USGS	14076500	1954-08-26	842	A	56.0	A	55.0	A
USGS	14076500	1954-08-27	824	A	56.0	A	55.0	A
USGS	14076500	1954-08-28	789	A	57.0	A	56.0	A
USGS	14076500	1954-08-29	789	A	59.0	A	56.0	A
USGS	14076500	1954-08-30	794	A	59.0	A	58.0	A
USGS	14076500	1954-08-31	767	A	59.0	A	57.0	A
USGS	14076500	1954-09-01	715	A	58.0	A	57.0	A
USGS	14076500	1954-09-02	624	A	58.0	A	57.0	A
USGS	14076500	1954-09-03	582	A	58.0	A	57.0	A
USGS	14076500	1954-09-04	555	A	57.0	A	55.0	A
USGS	14076500	1954-09-05	549	A	56.0	A	54.0	A
USGS	14076500	1954-09-06	535	A	56.0	A	54.0	A
USGS	14076500	1954-09-07	541	A	57.0	A	55.0	A
USGS	14076500	1954-09-08	538	A	56.0	A	54.0	A
USGS	14076500	1954-09-09	530	A	56.0	A	54.0	A
USGS	14076500	1954-09-10	535	A	56.0	A	55.0	A
USGS	14076500	1954-09-11	561	A	55.0	A	54.0	A
USGS	14076500	1954-09-12	567	A	56.0	A	54.0	A
USGS	14076500	1954-09-13	579	A	56.0	A	54.0	A
USGS	14076500	1954-09-14	588	A	55.0	A	55.0	A
USGS	14076500	1954-09-15	624	A	55.0	A	55.0	A
USGS	14076500	1954-09-16	687	A	55.0	A	55.0	A
USGS	14076500	1954-09-17	860	A	55.0	A	54.0	A
USGS	14076500	1954-09-18	968	A	55.0	A	53.0	A
USGS	14076500	1954-09-19	968	A	55.0	A	53.0	A
USGS	14076500	1954-09-20	956	A	55.0	A	54.0	A
USGS	14076500	1954-09-21	956	A	56.0	A	55.0	A
USGS	14076500	1954-09-22	998	A	56.0	A	55.0	A
USGS	14076500	1954-09-23	1000	A	56.0	A	54.0	A
USGS	14076500	1954-09-24	998	A	56.0	A	54.0	A
USGS	14076500	1954-09-25	992	A	56.0	A	55.0	A
USGS	14076500	1954-09-26	938	A	57.0	A	55.0	A
USGS	14076500	1954-09-27	890	A	57.0	A	55.0	A
USGS	14076500	1954-09-28	848	A	56.0	A	54.0	A
USGS	14076500	1954-09-29	812	A	54.0	A	52.0	A
USGS	14076500	1954-09-30	789	A	53.0	A	51.0	A
USGS	14076500	1954-10-01	796	A	51.0	A	50.0	A
USGS	14076500	1954-10-02	769	A	51.0	A	50.0	A
USGS	14076500	1954-10-03	710	A	51.0	A	51.0	A
USGS	14076500	1954-10-04	688	A	52.0	A	51.0	A
USGS	14076500	1954-10-05	679	A	52.0	A	51.0	A
USGS	14076500	1954-10-06	662	A	51.0	A	51.0	A
USGS	14076500	1954-10-07	674	A	51.0	A	51.0	A
USGS	14076500	1954-10-08	688	A	51.0	A	51.0	A
USGS	14076500	1954-10-09	679	A	51.0	A	51.0	A
USGS	14076500	1954-10-10	702	A	52.0	A	51.0	A
USGS	14076500	1954-10-11	715	A	52.0	A	51.0	A
USGS	14076500	1954-10-12	724	A	52.0	A	51.0	A
USGS	14076500	1954-10-13	728	A	52.0	A	50.0	A
USGS	14076500	1954-10-14	733	A	50.0	A	49.0	A
USGS	14076500	1954-10-15	697	A	50.0	A	50.0	A
USGS	14076500	1954-10-16	642	A	50.0	A	50.0	A
USGS	14076500	1954-10-17	688	A	51.0	A	50.0	A
USGS	14076500	1954-10-18	602	A	51.0	A	51.0	A
USGS	14076500	1954-10-19	574	A	51.0	A	51.0	A
USGS	14076500	1954-10-20	582	A	51.0	A	51.0	A
USGS	14076500	1954-10-21	570	A	51.0	A	51.0	A
USGS	14076500	1954-10-22	610	A	51.0	A	51.0	A
USGS	14076500	1954-10-23	618	A	51.0	A	50.0	A
USGS	14076500	1954-10-24	582	A	50.0	A	49.0	A
USGS	14076500	1954-10-25	570	A	50.0	A	49.0	A
USGS	14076500	1954-10-26	550	A	49.0	A	48.0	A
USGS	14076500	1954-10-27	522	A	49.0	A	48.0	A
USGS	14076500	1954-10-28	522	A	49.0	A	48.0	A
USGS	14076500	1954-10-29	514	A	49.0	A	48.0	A
USGS	14076500	1954-10-30	514	A	49.0	A	48.0	A
USGS	14076500	1954-10-31	510	A	49.0	A	49.0	A
USGS	14076500	1954-11-01	693	A	49.0	A	47.0	A
USGS	14076500	1954-11-02	1080	A	47.0	A	46.0	A
USGS	14076500	1954-11-03	1090	A	47.0	A	46.0	A
USGS	14076500	1954-11-04	1090	A	47.0	A	46.0	A
USGS	14076500	1954-11-05	1090	A	47.0	A	46.0	A
USGS	14076500	1954-11-06	1090	A	47.0	A	46.0	A
USGS	14076500	1954-11-07	1100	A	49.0	A	47.0	A
USGS	14076500	1954-11-08	1100	A	49.0	A	48.0	A
USGS	14076500	1954-11-09	1110	A	49.0	A	48.0	A
USGS	14076500	1954-11-10	1120	A	48.0	A	48.0	A
USGS	14076500	1954-11-11	1110	A	48.0	A	48.0	A
USGS	14076500	1954-11-12	1100	A	48.0	A	48.0	A
USGS	14076500	1954-11-13	1100	A	48.0	A	48.0	A
USGS	14076500	1954-11-14	1100	A	48.0	A	47.0	A
USGS	14076500	1954-11-15	1100	A	47.0	A	47.0	A
USGS	14076500	1954-11-16	1160	A	47.0	A	46.0	A
USGS	14076500	1954-11-17	1190	A	48.0	A	46.0	A
USGS	14076500	1954-11-18	1190	A	47.0	A	46.0	A
USGS	14076500	1954-11-19	1300	A	47.0	A	46.0	A
USGS	14076500	1954-11-20	1340	A	47.0	A	46.0	A
USGS	14076500	1954-11-21	1290	A	46.0	A	46.0	A
USGS	14076500	1954-11-22	1250	A	46.0	A	46.0	A
USGS	14076500	1954-11-23	1240	A	46.0	A	46.0	A
USGS	14076500	1954-11-24	1240	A	46.0	A	46.0	A
USGS	14076500	1954-11-25	1280	A	46.0	A	46.0	A
USGS	14076500	1954-11-26	1310	A	46.0	A	44.0	A
USGS	14076500	1954-11-27	1220	A	45.0	A	44.0	A
USGS	14076500	1954-11-28	865	A	44.0	A	44.0	A
USGS	14076500	1954-11-29	792	A	44.0	A	43.0	A
